player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Tom Kohler-Cadmore,470633,Sharjah Warriors,2024,International League T20,12.035,0.119,12.035,0.119,0,0,153,101,22,49,14,81,37,8,NA,NA,0,NA,NA,NA,NA,1.515,19.125,101,NA,0.218,0.139,NA,0.485,0.457,SW,https://www.espncricinfo.com/db/PICTURES/CMS/374200/374264.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325917.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325917.png,https://www.espncricinfo.com/db/PICTURES/CMS/214900/214971.1.jpg
Trent Boult,277912,MI Emirates,2023,International League T20,28.874,0.122,-10.496,-1.749,39.369,0.17,1,6,0,5,0,7,1,1,9,271,231,36,103,7.039,30.111,0.167,1,237,0.156,0,0,0.446,0.833,0.143,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303673.jpg
Trent Boult,277912,MI Emirates,2024,International League T20,-39.706,-0.146,5.267,0.658,-44.973,-0.17,16,8,3,3,1,5,2,1,18,360,264,49,102,8.182,20,2,16,272,0.186,0.375,0.125,0.386,0.375,0.4,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303673.jpg
Tymal Mills,459257,Desert Vipers,2023,International League T20,18.35,0.966,0,0,18.35,0.966,NA,0,NA,NA,NA,NA,NA,NA,1,11,19,0,8,3.474,11,NA,NA,19,0,NA,NA,0.421,NA,NA,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323104.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323104.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305042.jpg
Tymal Mills,459257,Desert Vipers,2024,International League T20,-26.214,-0.27,0,0,-26.214,-0.27,NA,0,NA,NA,NA,NA,NA,NA,3,143,97,20,36,8.845,47.667,NA,NA,97,0.206,NA,NA,0.371,NA,NA,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323104.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323104.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305042.jpg
Usman Khan,1123428,Gulf Giants,2024,International League T20,5.927,0.043,5.927,0.043,0,0,164,137,22,53,3,121,70,7,NA,NA,0,NA,NA,NA,NA,1.197,23.429,137,NA,0.161,0.022,NA,0.387,0.579,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Vijayakanth Viyaskanth,1153149,MI Emirates,2024,International League T20,59.457,0.513,-3.649,-0.243,63.107,0.625,9,15,0,5,0,16,9,NA,9,90,101,6,41,5.347,10,0.6,NA,116,0.059,0,0,0.406,0.333,0.562,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Vriitya Aravind,1178586,MI Emirates,2023,International League T20,-12.364,-1.766,-12.364,-1.766,0,0,3,7,0,5,0,9,3,1,NA,NA,0,NA,NA,NA,NA,0.429,3,7,NA,0,0,NA,0.714,0.333,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354964.png,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354964.png,https://www.espncricinfo.com/db/PICTURES/CMS/348600/348615.4.jpg
Wanindu Hasaranga,784379,Desert Vipers,2023,International League T20,45.462,0.163,13.269,0.168,32.193,0.161,115,79,16,26,3,66,45,5,15,242,200,27,86,7.26,16.133,1.456,23,279,0.135,0.203,0.038,0.43,0.329,0.682,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322946.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322946.png,https://www.espncricinfo.com/db/PICTURES/CMS/294200/294296.jpg
Wanindu Hasaranga,784379,Desert Vipers,2024,International League T20,66.922,0.237,5.127,0.057,61.795,0.322,133,90,15,28,4,77,65,8,12,209,192,19,74,6.531,17.417,1.478,16.625,282,0.099,0.167,0.044,0.385,0.311,0.844,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322946.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322946.png,https://www.espncricinfo.com/db/PICTURES/CMS/294200/294296.jpg
Waqar Salamkheil,1108490,MI Emirates,2024,International League T20,49.982,0.23,0,0,49.982,0.23,NA,0,NA,NA,NA,NA,NA,NA,17,260,217,28,76,7.189,15.294,NA,NA,217,0.129,NA,NA,0.35,NA,NA,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/294300/294370.15.jpg
Will Smeed,1099224,MI Emirates,2023,International League T20,-38.287,-0.736,-38.287,-0.736,0,0,55,52,8,27,0,46,23,4,NA,NA,0,NA,NA,NA,NA,1.058,13.75,52,NA,0.154,0,NA,0.519,0.5,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Will Smeed,1099224,MI Emirates,2024,International League T20,-4.879,-0.488,-4.879,-0.488,0,0,6,10,1,7,0,11,2,2,NA,NA,0,NA,NA,NA,NA,0.6,3,10,NA,0.1,0,NA,0.7,0.182,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Yusuf Pathan,32498,Dubai Capitals,2023,International League T20,-26.303,-0.313,-11.954,-0.221,-14.349,-0.478,60,54,7,23,3,50,26,4,1,53,30,6,9,10.6,53,1.111,15,84,0.2,0.13,0.056,0.3,0.426,0.52,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322600/322695.png,https://www.espncricinfo.com/db/PICTURES/CMS/322600/322695.png,https://www.espncricinfo.com/db/PICTURES/CMS/202700/202769.1.jpg
Zahir Khan,712219,Dubai Capitals,2024,International League T20,42.58,0.426,0,0,42.58,0.426,NA,0,NA,NA,NA,NA,NA,NA,5,95,100,7,39,5.7,19,NA,NA,100,0.07,NA,NA,0.39,NA,NA,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321325.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321325.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303292.jpg
Zahir Khan,712219,MI Emirates,2023,International League T20,-0.133,-0.006,0,0,-0.133,-0.006,NA,0,NA,NA,NA,NA,NA,NA,2,34,24,4,9,8.5,17,NA,NA,24,0.167,NA,NA,0.375,NA,NA,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321325.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321325.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303292.jpg
Zahoor Khan,384525,MI Emirates,2023,International League T20,-26.105,-0.137,0,0,-26.105,-0.137,NA,0,NA,NA,NA,NA,NA,NA,8,265,190,34,64,8.368,33.125,NA,NA,190,0.179,NA,NA,0.337,NA,NA,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320104.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320104.png,https://www.espncricinfo.com/db/PICTURES/CMS/287100/287145.1.jpg
Zahoor Khan,384525,MI Emirates,2024,International League T20,-17.548,-1.253,-0.293,-0.293,-17.255,-1.327,1,1,0,0,0,1,1,NA,0,35,13,6,1,16.154,Inf,1,NA,14,0.462,0,0,0.077,0,1,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320104.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320104.png,https://www.espncricinfo.com/db/PICTURES/CMS/287100/287145.1.jpg
Zawar Farid,1196500,Abu Dhabi Knight Riders,2023,International League T20,-42.841,-0.564,-38.299,-0.547,-4.542,-0.757,49,70,6,38,1,68,23,5,0,11,6,1,1,11,Inf,0.7,9.8,76,0.167,0.086,0.014,0.167,0.543,0.338,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354966.png,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354966.png,https://www.espncricinfo.com/db/PICTURES/CMS/348600/348630.4.jpg
