player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Faf du Plessis,44828,Texas Super Kings,2023,Major League Cricket,1381377,NA,-30.212,-3.776,-30.212,-3.776,0,0,5,8,0,4,0,8,5,1,0,0,0,0,0,NA,NA,0.625,5,8,NA,0,0,NA,0.5,0.625,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Faf du Plessis,44828,Texas Super Kings,2023,Major League Cricket,1381378,NA,-28.031,-3.115,-28.031,-3.115,0,0,6,9,0,5,0,9,6,1,0,0,0,0,0,NA,NA,0.667,6,9,NA,0,0,NA,0.556,0.667,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Finn Allen,959759,San Francisco Unicorns,2023,Major League Cricket,1381362,NA,8.513,1.703,8.513,1.703,0,0,10,5,2,1,0,3,2,1,0,0,0,0,0,NA,NA,2,10,5,NA,0.4,0,NA,0.2,0.667,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Finn Allen,959759,San Francisco Unicorns,2023,Major League Cricket,1381364,NA,11.435,1.144,11.435,1.144,0,0,28,10,6,4,2,4,0,1,0,0,0,0,0,NA,NA,2.8,28,10,NA,0.6,0.2,NA,0.4,0,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Finn Allen,959759,San Francisco Unicorns,2023,Major League Cricket,1381368,NA,-12.915,-0.646,-12.915,-0.646,0,0,20,20,3,12,2,17,4,1,0,0,0,0,0,NA,NA,1,20,20,NA,0.15,0.1,NA,0.6,0.235,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Finn Allen,959759,San Francisco Unicorns,2023,Major League Cricket,1381371,NA,2.839,0.315,2.839,0.315,0,0,13,9,3,4,0,6,1,1,0,0,0,0,0,NA,NA,1.444,13,9,NA,0.333,0,NA,0.444,0.167,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Finn Allen,959759,San Francisco Unicorns,2023,Major League Cricket,1381374,NA,-41.243,-13.748,-41.243,-13.748,0,0,4,3,1,2,0,2,0,1,0,0,0,0,0,NA,NA,1.333,4,3,NA,0.333,0,NA,0.667,0,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Gajanand Singh,230551,Los Angeles Knight Riders,2023,Major League Cricket,1381372,NA,-3.123,-1.041,-3.123,-1.041,0,0,3,3,0,2,0,3,3,1,0,0,0,0,0,NA,NA,1,3,3,NA,0,0,NA,0.667,1,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,NA,NA,NA
Gerald Coetzee,596010,Texas Super Kings,2023,Major League Cricket,1381361,MLC_2023_2023-07-13_TSK_LAKR,-1.586,-0.132,0,0,-1.586,-0.132,0,0,0,0,0,0,0,0,2,22,12,4,6,11,11,NA,NA,12,0.333,NA,NA,0.5,NA,NA,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Gerald Coetzee,596010,Texas Super Kings,2023,Major League Cricket,1381365,NA,14.306,0.55,-0.121,-0.121,14.428,0.577,1,1,0,0,0,1,1,0,2,27,25,3,11,6.48,13.5,1,Inf,26,0.12,0,0,0.44,0,1,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Gerald Coetzee,596010,Texas Super Kings,2023,Major League Cricket,1381374,NA,8.643,0.32,-0.242,-0.121,8.885,0.355,2,2,0,0,0,2,2,0,4,32,25,4,11,7.68,8,1,Inf,27,0.16,0,0,0.44,0,1,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Gerald Coetzee,596010,Texas Super Kings,2023,Major League Cricket,1381377,NA,-5.37,-0.358,-2.786,-2.786,-2.584,-0.185,1,1,0,0,0,1,1,1,0,19,14,2,5,8.143,Inf,1,1,15,0.143,0,0,0.357,0,1,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Gerald Coetzee,596010,Texas Super Kings,2023,Major League Cricket,1381378,NA,-10.435,-0.549,-4.056,-4.056,-6.379,-0.354,0,1,0,1,0,1,0,1,0,28,18,4,8,9.333,Inf,0,0,19,0.222,0,0,0.444,1,0,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381363,NA,12.742,0.796,12.742,0.796,0,0,20,16,4,7,1,12,2,1,0,0,0,0,0,NA,NA,1.25,20,16,NA,0.25,0.062,NA,0.438,0.167,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381365,NA,-3.852,-0.296,-6.291,-0.899,2.438,0.406,6,7,0,2,0,7,6,1,0,4,6,0,2,4,Inf,0.857,6,13,0,0,0,0.333,0.286,0.857,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381369,NA,3.498,0.184,3.498,0.184,0,0,29,19,3,6,2,16,13,1,0,0,0,0,0,NA,NA,1.526,29,19,NA,0.158,0.105,NA,0.316,0.812,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381371,NA,-6.463,-2.154,-6.463,-2.154,0,0,0,3,0,2,0,3,0,1,0,0,0,0,0,NA,NA,0,0,3,NA,0,0,NA,0.667,0,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381373,NA,2.02,0.056,2.02,0.056,0,0,47,36,5,11,3,31,21,1,0,0,0,0,0,NA,NA,1.306,47,36,NA,0.139,0.083,NA,0.306,0.677,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Glenn Phillips,823509,Washington Freedom,2023,Major League Cricket,1381376,NA,-4.205,-0.221,-4.205,-0.221,0,0,20,19,2,7,0,17,12,1,0,0,0,0,0,NA,NA,1.053,20,19,NA,0.105,0,NA,0.368,0.706,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321223.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303599.jpg
Hammad Azam,384518,MI New York,2023,Major League Cricket,1381362,NA,-10.817,-1.202,-1.219,-0.406,-9.598,-1.6,2,3,0,1,0,3,2,0,0,15,6,2,1,15,Inf,0.667,Inf,9,0.333,0,0,0.167,0.333,0.667,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg
Hammad Azam,384518,MI New York,2023,Major League Cricket,1381366,NA,-15.229,-0.896,-15.229,-0.896,0,0,8,17,1,11,0,16,4,1,0,0,0,0,0,NA,NA,0.471,8,17,NA,0.059,0,NA,0.647,0.25,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg
Hammad Azam,384518,MI New York,2023,Major League Cricket,1381367,NA,-3.357,-0.28,-3.357,-0.28,0,0,13,12,2,5,0,10,5,1,0,0,0,0,0,NA,NA,1.083,13,12,NA,0.167,0,NA,0.417,0.5,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg
Hammad Azam,384518,MI New York,2023,Major League Cricket,1381375,NA,-9.245,-1.849,-9.245,-1.849,0,0,2,5,0,3,0,5,2,1,0,0,0,0,0,NA,NA,0.4,2,5,NA,0,0,NA,0.6,0.4,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302870.jpg
Haris Rauf,1161606,San Francisco Unicorns,2023,Major League Cricket,1381362,NA,-2.722,-0.101,0,0,-2.722,-0.101,0,0,0,0,0,0,0,0,0,34,27,4,12,7.556,Inf,NA,NA,27,0.148,NA,NA,0.444,NA,NA,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Haris Rauf,1161606,San Francisco Unicorns,2023,Major League Cricket,1381364,NA,-26.07,-1.003,-0.121,-0.121,-25.949,-1.038,1,1,0,0,0,1,1,0,1,43,25,6,6,10.32,43,1,Inf,26,0.24,0,0,0.24,0,1,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Haris Rauf,1161606,San Francisco Unicorns,2023,Major League Cricket,1381368,NA,-8.028,-0.335,0,0,-8.028,-0.335,0,0,0,0,0,0,0,0,1,40,24,6,10,10,40,NA,NA,24,0.25,NA,NA,0.417,NA,NA,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Haris Rauf,1161606,San Francisco Unicorns,2023,Major League Cricket,1381371,NA,17.225,0.662,-3.737,-3.737,20.961,0.838,0,1,0,1,0,1,0,1,4,22,25,1,9,5.28,5.5,0,0,26,0.04,0,0,0.36,1,0,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Haris Rauf,1161606,San Francisco Unicorns,2023,Major League Cricket,1381374,NA,6.971,0.249,4.294,2.147,2.677,0.103,6,2,1,1,1,1,0,0,2,33,26,3,11,7.615,16.5,3,Inf,28,0.115,0.5,0.5,0.423,0.5,0,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381363,NA,11.352,0.473,0,0,11.352,0.473,0,0,0,0,0,0,0,0,2,25,24,2,6,6.25,12.5,NA,NA,24,0.083,NA,NA,0.25,NA,NA,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381364,NA,13.369,0.557,0,0,13.369,0.557,0,0,0,0,0,0,0,0,1,15,24,1,13,3.75,15,NA,NA,24,0.042,NA,NA,0.542,NA,NA,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381370,NA,0.416,0.023,0,0,0.416,0.023,0,0,0,0,0,0,0,0,0,21,18,2,5,7,Inf,NA,NA,18,0.111,NA,NA,0.278,NA,NA,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381372,NA,-11.072,-0.852,0,0,-11.072,-0.852,0,0,0,0,0,0,0,0,1,31,13,5,3,14.308,31,NA,NA,13,0.385,NA,NA,0.231,NA,NA,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381375,NA,2.593,0.123,-4.835,-1.612,7.428,0.413,0,3,0,2,0,3,0,1,2,21,18,2,6,7,10.5,0,0,21,0.111,0,0,0.333,0.667,0,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381377,NA,19.541,0.814,0,0,19.541,0.814,0,0,0,0,0,0,0,0,1,16,24,1,11,4,16,NA,NA,24,0.042,NA,NA,0.458,NA,NA,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Harmeet Singh,422847,Seattle Orcas,2023,Major League Cricket,1381379,NA,-10.888,-0.495,-1.641,-1.641,-9.247,-0.44,2,1,0,0,0,1,2,0,1,38,21,5,7,10.857,38,2,Inf,22,0.238,0,0,0.333,0,2,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148408.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381363,NA,-4.835,-1.612,-4.835,-1.612,0,0,1,3,0,2,0,3,1,1,0,0,0,0,0,NA,NA,0.333,1,3,NA,0,0,NA,0.667,0.333,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381364,NA,15.644,0.489,15.644,0.489,0,0,53,32,7,5,3,25,19,1,0,0,0,0,0,NA,NA,1.656,53,32,NA,0.219,0.094,NA,0.156,0.76,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381370,NA,16.286,0.776,16.286,0.776,0,0,42,21,7,6,3,14,8,0,0,0,0,0,0,NA,NA,2,Inf,21,NA,0.333,0.143,NA,0.286,0.571,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381372,NA,9.614,0.74,9.614,0.74,0,0,25,13,4,3,1,9,7,1,0,0,0,0,0,NA,NA,1.923,25,13,NA,0.308,0.077,NA,0.231,0.778,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381375,NA,51.159,1.163,51.159,1.163,0,0,110,44,16,4,7,28,32,0,0,0,0,0,0,NA,NA,2.5,Inf,44,NA,0.364,0.159,NA,0.091,1.143,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Heinrich Klaasen,436757,Seattle Orcas,2023,Major League Cricket,1381379,NA,-8.556,-1.222,-8.556,-1.222,0,0,4,7,0,3,0,7,4,1,0,0,0,0,0,NA,NA,0.571,4,7,NA,0,0,NA,0.429,0.571,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Imad Wasim,227758,Seattle Orcas,2023,Major League Cricket,1381363,NA,27.567,0.438,4.813,0.127,22.754,0.91,43,38,4,8,1,34,25,0,1,19,25,1,9,4.56,19,1.132,Inf,63,0.04,0.105,0.026,0.36,0.211,0.735,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
